Termo,Título,Resumo,Palavras-chave,URL artigo
mobile learning,Pôster Quiz como Estratégia Inovadora na Exposição de Trabalhos em um Congresso de Educação Médica,"Introdução
A exposição de trabalhos científicos é uma das metodologias utilizadas nos congressos e faz parte da comunicação informal do conhecimento científico, usada entre os cientistas ao se inserirem em um cotidiano restrito de pesquisadores. A tecnologia QR code facilita o acesso à produção científica e à dinamização do conhecimento; o Pôster Quiz constitui uma ferramenta de exploração dos trabalhos científicos facilitada pela inserção do QR code.

Objetivos
Relatar a criação e elaboração do Pôster Quiz como estratégia inovadora na exposição de trabalhos em um congresso de educação médica, aliada a uma ferramenta digital, o QR code, a fim de incentivar a leitura dos trabalhos expostos nos totens digitais, disseminando a pesquisa científica, seus autores e sua importância.

Relato de experiência
Trata-se de uma metodologia desenvolvida por discentes e docentes do curso de Medicina do Centro Universitário de Anápolis (UniEVANGÉLICA), em contou com reuniões periódicas que propunham a elaboração de QR codes que expusessem perguntas sobre resumos previamente lidos pelos participantes em formato e-poster. Esse processo envolveu a participação de sete discentes, um docente e 47 congressistas. Utilizaram-se banners com QR codes correspondentes às perguntas de seis totens de e-poster espalhados pelo evento, cartões-resposta referentes às perguntas expostas pelos QR codes e uma urna para depósito dos cartões; a correção dos cartões foi automática. Ao encontrarem um banner, os congressistas utilizavam um aplicativo leitor de QR code para obter acesso às questões daquele totem no período específico e em seguida tinham que realizar uma leitura dos trabalhos expostos ou assistir à apresentação do e-poster para que pudessem responder às questões. A correção dos cartões-resposta ocorreu por meio do aplicativo mobile Merrit®, que utiliza a câmera do smartphone para identificar as respostas de questões objetivas, comparando-as com um gabarito previamente informado. Do total de 150 questões, os primeiros colocados apresentaram 77 (51,33%), 76 (50,66%) e 70 (46,66%) acertos, sendo que a média de acertos foi de 61 (40,66%). Ao término do evento, ocorreu a premiação dos ganhadores nas três primeiras colocações. Também foram coletados relatos pessoais dos congressistas, atribuindo credibilidade a essa prática.

Conclusão
A importância dessa dinâmica repousa, sobretudo, na valorização dos trabalhos expostos com o objetivo de estimular o interesse dos congressistas, além de incentivar a integração entre os participantes da dinâmica e despertar maior atenção para as informações prestadas. Vale ressaltar o impacto positivo de uma atividade distinta de todas as outras do congresso, que agregou um elemento competitivo favorável ao objetivo primordial de obter conhecimento. O uso dessa nova tecnologia teve um resultado auspicioso, visto que a criação de um desafio premiado promoveu benefícios intelectuais, como a aquisição de habilidades de leitura e o aprendizado de temas pouco retratados na faculdade. A eficácia dessa dinâmica reside numa troca proveitosa de conhecimentos e de interesse entre os participantes, os autores dos trabalhos e os elaboradores do Pôster Quiz.",Educação Médica; Atividades Científicas e Tecnológicas; Comunicação e Divulgação Científica; Inovação,https://www.scielo.br/j/rbem/a/JXfLnJxtSWRVWtD89X35rbL/?lang=pt
mobile learning,Análise de materiais didáticos disponibilizados em um portal de conteúdos abertos: o caso de Canárias,"Apresenta os resultados de análise de uma amostra dos conteúdos e materiais didáticos digitais para a Escola Primária, disponibilizados em um portal web denominado Eco Escuela 2.0, desenvolvido pela administração educacional do Governo das Ilhas Canárias, caracterizado pelo acesso e uso livre por professores. O objetivo principal é realizar a análise de materiais destinados à etapa final da educação primária em diferentes disciplinas escolares. A metodologia utilizada foi a análise de conteúdo, utilizando-se um instrumento-guia para examinar a amostra. Os resultados mostraram a presença de atividades que pretendem favorecer a resolução de problemas, a experimentação ou a simulação. Os projetos visuais sugerem a necessidade de melhorias. Eles foram desenvolvidos pelos professores e carecem dos atrativos visuais encontrados em materiais editados comercialmente. A maioria dos materiais não permite modificações, foi criada para conteúdos e objetivos concretos, embora adaptados a diferentes ritmos de aprendizagem. Em geral, não apresentam atividades finais e muitos deles concluem com a realização de atividades em grupo a serem entregues, a elaboração de materiais, a discussão de ideias ou com a exposição do trabalho realizado. A diversidade cultural e de gênero não está presente nos materiais analisados; embora o acesso aos recursos seja bom, deve-se melhorar a sua otimização para todo tipo de tela de dispositivos móveis.",Materiais didáticos digitais; Portal educativo institucional; Análise de conteúdo; Recursos educativos; Escola digital,https://www.scielo.br/j/er/a/NTyG5zWbr8JF7Bdw5qcLFdn/?lang=es
mobile learning,O uso de mensagens eletrônicas instantâneas como recurso didático,"O aperfeiçoamento de recursos tecnológicos utilizados como ferramentas pedagógicas tem se mostrado veloz e dinâmico. Mensagens eletrônicas instantâneas enviadas por dispositivos móveis, por exemplo, ganham diferentes usos em processos de ensino e aprendizagem. Este artigo tem como objetivo analisar o potencial de transformação do aplicativo WhatsApp considerando perfis e relatos de educadores que o utilizam em suas práticas cotidianas. A pesquisa tem natureza quantitativa e qualitativa (Creswell, 2010) e foi desenvolvida mediante a amostragem bola de neve (Baldin; Munhoz, 2011) com professores familiarizados com o uso do celular - e mais especificamente do WhatsApp - na escola. Foi aplicado um questionário on-line que 105 participantes de diferentes regiões do Brasil responderam. Na etapa posterior, dez professores foram escolhidos para as entrevistas semiestruturadas e detalharam como e por que concebem o uso do WhatsApp como recurso pedagógico. Paralelamente, foi feita uma revisão sistemática da literatura seguindo protocolos de estudos realizados na mesma linha (Gonçalves; Nascimento; Nascimento, 2015). Tais instrumentos levaram a resultados convergentes e a conclusão aponta que, quando há engajamento, preparação e planejamento docente, o WhatsApp tem potencial para tornar-se aliado de práticas pedagógicas exitosas.",tecnologia educacional; recursos didáticos; internet,https://www.scielo.br/j/rbeped/a/WCKqGZHPQfHyw4vx8v5BTHB/?lang=pt
mobile learning,Versão digital do Rapid Automatized Naming (RAN): uma contribuição para a detecção precoce de problemas de leitura em crianças,"Objetivo:
apresentar uma versão digital do teste de Nomeação Automática Rápida (RAN), construído para ser uma ferramenta auxiliar para detectar precocemente problemas de leitura em crianças.

Métodos:
o aplicativo foi elaborado visando fornecer recursos, como: a) cadastro de indivíduos; b) segurança da informação com o uso do sistema de autenticação online - cada indivíduo é visualizado apenas por quem o cadastrou e c) histórico de resultados. Para conhecer as impressões de fonoaudiólogos e profissionais da área da educação sobre esta versão digital do teste de RAN, foi realizada uma pesquisa de opinião pública com participantes não identificados por meio do Google Forms.

Resultados:
o aplicativo conta com reconhecimento automático de fala e permite registro e acesso ao histórico da aplicação, incluindo avaliação estatística de resultados. O aplicativo apresenta uma interface responsiva que se adapta às dimensões do aparelho móvel, com cores suaves, e oferece opções variadas de fontes de texto. As imagens dos objetos desta versão digital foram elaboradas por uma designer, sendo imagens comuns ao universo infantil.

Conclusão:
o aplicativo apresenta-se como uma ferramenta digital útil, que auxilia profissionais da área da educação infantil a avaliar precocemente crianças com dificuldades na leitura com destaque aos seguintes elementos: imagens exclusivas e adequadas ao universo infantil e a função de armazenamento de resultados dos usuários testados.",Leitura; Aprendizagem; Tecnologia,https://www.scielo.br/j/rcefac/a/FtbrkQ5LtSsXkf8QQnRRyCP/?lang=en
mobile learning,Desenvolvimento de aplicativo de celular educativo para pacientes submetidos à cirurgia ortognática,"Objetivo:
desenvolver, avaliar e correlacionar a aceitabilidade de um aplicativo educativo de celular para pacientes submetidos à cirurgia ortognática.

Método:
estudo metodológico baseado no design instrucional sistemático com conteúdo de aprendizagem ao paciente por aplicativo de celular. Usabilidade e satisfação do usuário foram avaliadas por 30 pacientes em perioperatório por meio de questionário eletrônico enviado por redes sociais, e-mail e cartão de visita, mensurados com o instrumento System Usability Scale validado em português, e satisfação do usuário com instrumento baseado em outro estudo, utilizado após uso do aplicativo. Os dados foram analisados com estatística descritiva e correlação de Spearman.

Resultados:
o aplicativo nomeado “OrtogApp” apresenta conteúdo validado em estudo prévio, incluiu cinco sessões de conteúdo de aprendizagem essenciais para gerenciar o cuidado perioperatório e foi disponibilizado nas plataformas IOS e Android. Usabilidade correspondeu a 79,8 + 15,4 pontos e o índice de satisfação 82,9%. A correlação da idade, escolaridade e usos do aplicativo com os instrumentos não foi significativa.

Conclusão:
OrtogApp é um aplicativo educativo com conteúdo validado por profissionais que resultou em alta satisfação do usuário e boa usabilidade. Os pacientes podem utilizar o aplicativo como material educativo de apoio complementar às orientações dadas por enfermeiras perioperatórias e/ou cirurgiões durante o cuidado perioperatório.",Aplicativos Móveis; Smartphone; Telemedicina; Educação de Pacientes como Assunto; Cirurgia Ortognática; Enfermagem Perioperatória,https://www.scielo.br/j/rlae/a/99pz6hk7Q9xsBJ7xD3QryDQ/?lang=pt
mobile learning,Desenvolvimento e Avaliação de uma Plataforma de Crowdsourcing para Educação e Tomada de Decisões Médicas Baseadas em Evidências,"O processo de educação para tomada de decisão médica tem passado por mudanças nos últimos anos. Anteriormente suportada por material impresso, a resolução de problemas da prática clínica passou a contar recentemente com a ajuda de ferramentas digitais conhecidas como plataformas de sumários. Médicos e estudantes de Medicina têm utilizado tais ferramentas quando têm dúvidas encontradas nos cenários de prática. Essas plataformas apresentam como vantagem a presença de conteúdo de alta qualidade, baseado em evidências e sempre atualizado. Sua popularização deu-se sobretudo com a ascensão do uso da internet e, mais recentemente, de dispositivos móveis como tablets e smartphones, facilitando seu uso na prática clínica. Apesar de amplamente disponíveis, a maioria das plataformas atuais apresenta diversas barreiras de acesso, como custo, idioma estrangeiro e não ser adaptada à epidemiologia brasileira. Uma plataforma gratuita e totalmente nacional de sumários médicos baseados em evidências foi proposta, por meio do conceito da construção colaborativa, para contornar essas barreiras. Além disso, foram implementados conceitos de gamificação. Também há a possibilidade de avaliação pelos próprios usuários, que atribuem notas a cada conteúdo desenvolvido. A plataforma foi construída mediante ferramentas tecnológicas modernas e disponibilizada para web e aplicativo para dispositivos móveis. Após o desenvolvimento, um processo de avaliação foi conduzido pelos pesquisadores para atestar a validade do conteúdo, a usabilidade e a satisfação dos usuários. Foram aplicados questionários e ferramentas de avaliação consolidados na literatura. O processo de desenvolvimento da plataforma digital fomentou a interdisciplinaridade, por intermédio do envolvimento de profissionais da área médica e de tecnologia da informação. O trabalho também permitiu a reflexão sobre os processos educacionais inovadores, nos quais o aprendizado fundamentado em problemas da vida real e a construção de conhecimento de forma colaborativa estão integrados. Osresultados da avaliação apontam que a plataforma criada pode se tornar uma alternativa factível para tomada de decisão médica baseada em evidências.",Educação Médica; Medicina Baseada em Evidências; Crowdsourcing; Tomada de Decisão Clínica; Smartphone,https://www.scielo.br/j/rbem/a/pF7SMrC3NfbDhZNNDDK4NXb/?lang=en
mobile learning,Dimensões a considerar na pesquisa com dispositivos móveis,"Dispositivos móveis com toques em tela - smartphone ou tablet - constituem uma extensão física do corpo, e a comunicação que tais interfaces promove passa a ser entendida como deslocamento. Considerando especificidades como mobilidade, convergência e ubiquidade, o artigo propõe seis dimensões (contemporaneidade, sociotécnica, neurocognitiva, perceptivo-afetiva, discursivo-comunicativa, político-pedagógica) que podem ser consideradas em processos de ensino, de aprendizagem ou de pesquisa no campo das Humanidades, particularmente na Educação. As dimensões são delimitadas com traços da contemporaneidade.",Cognição corporificada; Toques em tela; Smartphone; Tablet,https://www.scielo.br/j/ea/a/5Y9WqF98GXrtxDCjsMhLWRJ/?lang=pt
mobile learning,Comportamento do Consumidor em Canais Cruzados: Modelo de Mediação-Moderada nas Compras Online/Offline,"As novas tecnologias móveis com acesso à internet têm propiciado o surgimento de um novo processo de compra dos consumidores. Esse processo influencia tanto as compras online quanto as offline (em lojas físicas), a depender do produto a ser adquirido. Teorias de aprendizagem comportamental, como as relações entre precorrentes e correntes, podem explicar esse novo repertório comportamental. O presente estudo testou a mediação do Comportamento em Canais Cruzados (CCC) na relação entre a adoção de dispositivos móveis com acesso à internet e a frequência de compra nos canais online e offline, moderada pelo tipo de bem (durável versus não durável). Com delineamento quase experimental, os dados foram analisados por Modelagem de Equação Estrutural. Os resultados demonstram que a adoção de tecnologias móveis com internet incentivou as dimensões do CCC (busca de informação simultânea, comparação de produtos e preços, e interação com o varejista/fabricante), com maior força para bens não duráveis, e que cada dimensão do CCC altera a frequência de compras online e offline, porém, o efeito específico depende do tipo do bem. A pesquisa analisa o processo de adoção de novas tecnologias geradoras destes novos comportamentos, e que os mesmos incentivam a frequência de compra.",comportamento do consumidor; canais de compra; adoção de tecnologia; aprendizagem,https://www.scielo.br/j/rac/a/rdR8SVHGcTpHcMhJ8gmGVTd/?lang=pt
mobile learning,"Conectando, arrastando e integrando: affordances de aplicativos móveis e adoção da inovação no contexto de formação e prática do professor","Apesar da adoção dos dispositivos móveis na sociedade, ainda temos a aprender sobre a percepção dos professores do potencial desses artefatos como inovação para seu desenvolvimento profissional e prática. Este estudo visa responder estas questões: que propiciamentos dos aplicativos móveis os professores percebem para seu desenvolvimento profissional e prática? O que esses propiciamentos revelam sobre os atributos em Rogers (2003), a saber: vantagem relativa, compatibilidade, complexidade, testabilidade e observabilidade? A análise das narrativas de onze professores indica que estes percebem os propiciamentos de seus dispositivos móveis para seu desenvolvimento profissional. Sobre a instrução, eles relatam que a falta de equipamentos nas escolas e a necessidade de um currículo que inclua o uso de tecnologias emergentes podem indicar um baixo grau de compatibilidade, atributo relacionado a valores do sistema social. Os propiciamentos relatados apontam a necessidade de um novo sistema de valores se quisermos adotar a aprendizagem móvel na educação formal.",Aplicativos móveis; Formação de professor; Prática de sala de aula; Adoção da inovação; Propiciamentos,https://www.scielo.br/j/edur/a/wGCp5P8dQhzhgHSHrTwfWft/?lang=en
mobile learning,Aprendizado sobre automação de bibliotecas baseado em dispositivos móveis: a produção de vídeos pelos discentes do Curso de Biblioteconomia da Universidade Federal do Cariri,"A produção de vídeos para aprendizagem tem se evidenciado ao longo dos últimos anos, principalmente quando o assunto envolve aspectos relacionados à aplicação de hardware e software para automação de espaços. Nos Cursos de Biblioteconomia, a necessidade de aprendizagem prática voltada para o conhecimento dos requisitos para automação de bibliotecas exige do docente que ele desenvolva conteúdos educacionais que permitam ao discente aprender por meio de vídeos, com o intuito de incrementar o conhecimento sobre tecnologia da informação. Dessa forma, este artigo discute as possibilidades da aprendizagem por meio dos dispositivos móveis na educação, relatando uma experiência ocorrida com discentes que ingressaram no semestre 2015.1 do Curso de Biblioteconomia da Universidade Federal do Cariri, no estado do Ceará. O levantamento bibliográfico observou artigos de periódicos científicos, anais de eventos e livros em inglês, português e espanhol sobre o assunto. A metodologia com abordagem quanti e qualitativa abrange um estudo exploratório, cuja coleta de dados utilizou-se de questionário online para conhecer a experiência de elaboração de vídeos sobre automação de bibliotecas, pelos discentes que estudavam no referido curso. Estes participaram ativamente da produção do vídeo e de sua publicação na Internet. A experiência de aprendizagem usando dispositivos móveis para gravação dos ambientes tecnológicos das bibliotecas permitiu que fossem elaborados 25 vídeos que contemplavam aspectos relativos à automação de bibliotecas.",Tecnologia da Informação; Biblioteconomia; Dispositivos móveis; Aprendizagem móvel; Vídeos,https://www.scielo.br/j/tinf/a/bZ34JwGVcJTdGCbZ6xVdwCf/?lang=en
mobile learning,COMUNIDADES DE PRÁTICA COMO MEIO DE DESENVOLVIMENTO PROFISSIONAL DE GRUPOS EM SITUAÇÃO DE VULNERABILIDADE SOCIAL,"A criação de vínculos sociais em meio digital pode colaborar para a aprendizagem, apoio mútuo e valores compartilhados em determinados grupos sociais. Este artigo apresenta os resultados de um estudo que buscou compreender como uma comunidade de prática criada na mídia social Facebook® pode ser utilizada para o desenvolvimento profissional de indivíduos que pertencem a grupos em situação de vulnerabilidade social. O método de pesquisa empregado foi a Design Science Research, por meio da qual se criou e testou um artefato - uma metodologia para a criação de uma comunidade de prática em mídia social (no Facebook®). A comunidade foi criada por um grupo de jovens com perfil sócio vulnerável que realizavam um curso técnico profissionalizante em uma unidade do SENAI. Os resultados do estudo apontam que o Facebook® possui as ferramentas necessárias para dar apoio à interação e aprendizagem em uma comunidade de prática, porém, outros fatores, como a ausência de lideranças, a necessidade do contato face a face e o uso de outras mídias (como aplicativos móveis) para interação, limitações na habilidade de escrita dos participantes e o narcisismo, comportamento característico no Facebook®, entre outros, afetaram o nível de desenvolvimento da comunidade de prática criada nessa mídia.",Comunidades de Prática; Mídia Social; Desenvolvimento Profissional; Vulnerabilidade Social; Facebook®,https://www.scielo.br/j/read/a/yxg7hvXRyWGGmskPTGxTYVB/?lang=pt
mobile learning,Análise de jogos digitais em dispositivos móveis para aprendizagem de línguas estrangeiras,"A pesquisa objetiva analisar três aplicativos de dispositivos móveis orientados à aprendizagem de língua estrangeira, identificando suas potencialidades e limitações: Lingualeo, English Grammar All Levels e Learning 2 Talk. Para alcançar tal objetivo, a pesquisa teve como fundamentação teórica os estudos sobre gamificação e aprendizagem de línguas pelo computador (CALL) a fim de analisar os dados obtidos nos três jogos de acordo com os seguintes critérios: i) teoria de aprendizagem; ii) nível de contextualização; iii) nível de personalização; iv) tipo de interação; v) conteúdo abordado; e vi) interface. Utilizou-se uma abordagem qualitativa, abrangendo aspectos tanto da linguagem verbal quanto gráfica, além dos elementos interativos das interfaces. A análise permitiu concluir que, embora predomine uma estrutura behaviorista, há uma tentativa de expandir o ensino de língua estrangeira por meio de jogos digitais.",aprendizagem de línguas por computador (CALL); jogos digitais; mediação pedagógica,https://www.scielo.br/j/rbla/a/htKBsSJbGshSdvyhCrsMQDr/?lang=pt
mobile learning,Emoções e ações de professores ao falar inglês no WhatsApp,"Este trabalho tem como objetivo compreender o papel das emoções na experiência de professores em exercício sobre suas interações orais em inglês. A pesquisa foi realizada durante um curso de formação continuada com foco em mobilidade digital, mediado por aplicativo de tecnologia móvel, o WhatsApp. As perguntas norteadoras foram: Como os professores se sentem ao usar o recurso de áudio para falar inglês no WhatsApp? O fato de as mensagens de áudio serem feitas via WhatsApp deixou-os mais à vontade do que em um encontro presencial? A metodologia é de base qualitativa com uso de questionário, entrevista e representações visuais das emoções. Os resultados indicam que parte dos participantes se sentiram mais confiantes e mais dispostos a se comunicar no WhatsApp do que em contextos face a face. Por outro lado, outro grupo se sentiu mais inseguro para falar inglês com os recursos de gravação de áudio. Os resultados serão discutidos à luz da literatura revisada, assim como das potencialidades dessa tecnologia móvel para o desenvolvimento de habilidades orais na formação de professores de inglês.",habilidades orais; inglês; aprendizagem móvel; tecnologias assíncronas,https://www.scielo.br/j/rbla/a/GkDbHXFHhjJd4fYyjszRZkP/?lang=pt
mobile learning,Tecnologias da Informação e da Comunicação (TIC) aplicadas à dislexia: revisão de literatura,"O objetivo deste estudo é apresentar uma revisão integrativa da literatura, contemplando artigos científicos publicados em periódicos nacionais e internacionais que abordam o uso das tecnologias da informação e da comunicação (TIC), tais como computador, tablets, iPads, mobile phones, e-readers, realidade virtual e ambiente virtual de aprendizagem, aplicadas à dislexia. A base de dados escolhida para este estudo foi constituída de artigos científicos publicados no período de 2010 a 2015, a partir das seguintes bases eletrônicas de dados: Science Direct/Elsevier, SciELO - Scientific Electronic Library Online, MedLine - Medical Literature Analysis and Retrieval e o Portal de Periódicos da CAPES. Foram selecionados para este estudo 21 artigos científicos, sendo 20 (95,23%) artigos internacionais e um (4,77%) artigo nacional. Os trabalhos contemplados, no presente estudo, em geral, visam a construção e aplicação de instrumentos tecnológicos que possam vir a minimizar as dificuldades do disléxico no âmbito da aprendizagem da leitura e da escrita. Em meio à escassez de artigos publicados no Brasil, verifica-se a necessidade de mais estudos sobre essa temática, tendo em vista os benefícios das TIC no âmbito da avaliação e intervenção em dislexia constatados em artigos internacionais.",Dislexia; Tecnologia; Software,https://www.scielo.br/j/rcefac/a/MBfx9CYFb7YvkgZdCGkH6TM/?lang=pt
mobile learning,CARTOGRAFIAS DOCENTES NO CIBERESPAÇO,"As Tecnologias Digitais da Informação e Comunicação - TDIC estão presentes na sociedade de forma ubíqua, móvel e pervasiva e mobilizam mudanças nas relações entre humanos e não humanos. Diante desse cenário e das políticas de inserção de TDIC na educação, por meio da construção de cartografias de navegação virtual buscamos compreender práticas docentes de uso de tecnologias digitais efetivadas na escola, com vistas a contribuir para a reflexão sobre formações de professores. O desenho das cartografias, analisadas à luz da Teoria Ator-Rede, foi uma ferramenta sensível para visualizar a linearidade predominante dos movimentos docentes no ciberespaço. Os usos observados evidenciam que as políticas educacionais e a formação continuada precisam observar e considerar as traduções que os professores efetivam no cotidiano escolar, transformando as práticas ineficientes para a aprendizagem e aproximando os docentes dos conhecimentos e das habilidades consideradas fundamentais para o uso pedagógico qualificado das tecnologias.",Teoria Ator-Rede; Cartografia; Docentes; Rotas de navegação; Tecnologias Digitais da Informação e Comunicação,https://www.scielo.br/j/edur/a/xsQXcyt5wXw5sfNMCDCPDdK/?lang=pt
mobile learning,Análise Comparativa da Familiaridade e Uso das TIC por Alunos de Odontologia,"Estudos demonstram que o oferecimento de conteúdo virtual parece tornar as disciplinas mais atraentes. O objetivo deste estudo foi comparar o perfil de familiaridade e uso das Tecnologias de Informação e Comunicação (TIC) de alunos ingressantes e concluintes do curso de Odontologia da Universidade Federal de Campina Grande (UFCG). Para isto, foi enviado, via e-mail, um link para um questionário criado com a utilização do Google Drive®. A maioria dos discentes de ambos os grupos afirma utilizar a internet todos os dias, ser capaz de executar ações básicas, principalmente via dispositivos móveis, e considerar interessante o uso de Ambientes Virtuais de Aprendizagem e redes sociais no ensino, por entender que facilitam a aprendizagem. Contudo, os alunos concluintes disseram só usar a internet para estudo quando têm dúvidas, e os ingressantes afirmaram estudar pela internet todos os dias, independentemente da existência de dúvidas. Conclui-se que os discentes executam tarefas computacionais básicas e que um período de quatro anos foi suficiente para se verificarem mudanças importantes no perfil discente de um curso de graduação a ponto de se entender que a formação docente deve ser revista.",Educação; Educação Médica; Tecnologias da informação; Aprendizagem,https://www.scielo.br/j/rbem/a/Tc574pmhtBR9mf7Rbs57xFv/?lang=pt
mobile learning,Jogos ou apps para aprendizagem de línguas: uma investigação utilizando o modelo RETAIN,"A combinação de jogos e dispositivos móveis pode promover oportunidades de aprendizagem ao alcance dos aprendizes e permitir experiências de aprendizagem ubíquas. Uma vez que professores cada vez mais usam jogos para reforçar a aprendizagem de línguas, torna-se essencial avaliar o quão eficiente esses aplicativos são em ajudar os estudantes a aprender o conteúdo e desenvolver as habilidades que eles estão reforçando. Este estudo examina dois apps para a aprendizagem de língua inglesa utilizando o modelo RETAIN. Os resultados apontam que embora esses apps ofereçam algumas oportunidades de aprendizagem de línguas, eles não apresentam cenários ou gameplay entre outros elementos necessários para serem considerados jogos.",Jogos Educacionais Móveis; Aplicativos para Aprendizagem de Línguas; Avaliação de Jogos Educacionais; Modelo RETAIN,https://www.scielo.br/j/rbla/a/ny7pXgbcbYPD8bNtWByRMPg/?lang=en
mobile learning,Potencial educativo dos mapas de tópicos e objetos de aprendizagem para aprendizagem móvel na sociedade do conhecimento,"O objetivo deste trabalho é apresentar os mapas de tópicos como um modelo de representação e gestão de conteúdos educacionais digitais e objetos de aprendizagem para o desenvolvimento de materiais didáticos digitais baseado nos fundamentos da aprendizagem móvel, um modelo educativo de aprendizagem ideal numa sociedade do conhecimento. Para isso, avaliamos os benefícios educacionais dos mapas de tópicos usando o método de tabelas de dupla entrada para aprendizagem móvel e propomos critérios para avaliar os objetos de aprendizagem para medir a eficácia da aprendizagem móvel. Os resultados mostram a necessidade de futuras pesquisas para o gerenciamento efetivo do conteúdo educacional específico para a aprendizagem móvel, como aquele encontrado em modelos pedagógicos como o conectivismo.",Objetos de aprendizagem; Serviços de comunicação móveis; Aprendizagem móvel; Mapas de tópicos,https://www.scielo.br/j/tinf/a/8gDB5zqSJXvGHMqcpnRLBTK/?lang=en
mobile learning,APRENDIZADO MOTOR PARA PORTADORES DE SÍNDROME DE DOWN USANDO UM TELEFONE CELULAR - PROJETO PILOTO,"O objetivo deste estudo foi verificar se os indivíduos com síndrome de Down melhoram o desempenho em uma tarefa de labirinto virtual usando um telefone celular.

MÉTODO:
Para esta tarefa, foram avaliados 30 adolescentes e adultos jovens, onde 15 eram parte do grupo experimental e 15 do grupo controle.

RESULTADOS:
Os resultados mostraram que ambos os grupos apresentavam uma melhoria significativa ao longo do tempo nas fases de aquisição e de retenção. Na fase de transferência, eles foram capazes de manter o desempenho, permitindo uma adaptação da fase de estabilização, que caracteriza a aprendizagem de motora.

CONCLUSÃO:
Comparando os dois grupos, os indivíduos com SD tem necessidade de um tempo maior para completar o labirinto em todas as fases da tarefa.",síndrome de Down; aprendizagem motora; realidade virtual,https://www.scielo.br/j/medical/a/gKWnbsh55hNXdGZLQ73BRVS/?lang=en
mobile learning,"Novos Paradigmas da Didática e a Proposta Metodológica dos Episódios de Aprendizagem Situada, EAS","O texto discute alguns desafios da didática na educação contemporânea relacionando-os a novos paradigmas e aos Episódios de Aprendizagem Situada, EAS, entendida como uma proposta metodológica para integrar os dispositivos móveis na didática. Fundamentado nas abordagens da neurodidática, do enativismo e da teoria da simplexidade, o texto apresenta aspectos da referida metodologia e dos processos de ensinar e aprender refletindo sobre a ideia de aprendizagem móvel e microaprendizagens. Tal perspectiva sugere um trabalho com conteúdos circunscritos e organizados em torno de atividades breves de produção, emolduradas por instruções prévias e reflexões posteriores que modificam o desenho da aula, do planejamento e da avaliação. Por fim, o artigo estabelece possíveis diálogos entre a metodologia EAS e outras abordagens da pesquisa didática e mídia-educativa.",Episódios de Aprendizagem Situada; Ensino; Didática; Escola; Dispositivos Móveis,https://www.scielo.br/j/edreal/a/DFYS6g5qkrH84NnpPNLYhbj/?lang=pt
mobile learning,Fatores de impacto na Atitude e na Intenção de uso do M-learning: um teste empírico,"Este artigo apresenta os resultados de uma pesquisa empírica em que se propõe um modelo para avaliar a atitude e a intenção de uso do mobile-learning(m-learning) por estudantes do ensino superior de um curso de administração baseado na teoria do flow, no Modelo de Aceitação de Tecnologia e na Teoria do Comportamento Planejado. A partir deste arcabouço teórico elaborou-se uma atividade prática envolvendo o uso de dispositivos com tecnologia móvel digital (celulares) em que se buscou aplicar o m-learning para estimular os estudantes a unir a teoria à prática. Em seguida, foi feita uma survey respondida por 235 universitários, em que se buscou compreender os fatores que influenciam a atitude e a intenção de uso do m-learning para o processo de ensino-aprendizagem. Os dados coletados foram tratados por meio de equações estruturais e os resultados mostraram fortes efeitos positivos dos fatores utilidade, diversão e controle do comportamento percebidos pelos estudantes na atitude e na intenção de uso do m-learning. Por fim, verificou-se que a atividade de uso prático realizada com os alunos mostrou que o uso do celular em uma atividade acadêmica pôde proporcionar a construção e o entendimento deles das relações entre a teoria apresentada e a prática em um ambiente real.",m-learning; Teoria do Flow ; Aceitação de tecnologia; Ensino em administração,https://www.scielo.br/j/read/a/jnF3g5mjSfMpKPSyCnL3RGx/?lang=pt
mobile learning,Psicologia da educação e as tecnologias digitais de informação e comunicação,"O objetivo deste estudo é discutir repercussões das Tecnologias Digitais de Informação e Comunicação (TDICs) no campo da Psicologia da Educação. O estudo é teórico e está amparado numa revisão narrativa da literatura científica que analisou diferentes fontes de evidência presentes em livros, artigos e simpósios. As publicações destacam a flexibilização de espaços como as salas de aula, a ocorrência dos processos de ensino-aprendizagem em diferentes locais e situações e a assunção de ambientes globais de aprendizagem, em que o desenvolvimento das tecnologias móveis e das redes sem fio amplia as possibilidades da prática pedagógica. Ressalta-se a importância do papel do professor na assimilação das TDICs pela Educação e no seu uso de modo reflexivo. Conclui-se que o escopo da Psicologia da Educação é suficientemente amplo para abarcar essas mudanças, mas ela deve produzir conhecimentos que possam contribuir no diálogo entre os saberes psicológicos, práticas educacionais e tecnologias digitais de informação e comunicação.",Psicologia educacional; educação à distância; tecnologia educacional,https://www.scielo.br/j/pee/a/dXNR87XJcBw5v74bxtsbNyf/?lang=pt
